
[Name]
symmetry 1

[Data]
X [ m ], Y [ m ], Z [ m ], Pressure [ Pa ], Velocity u [ m s^-1 ], Velocity v [ m s^-1 ]
-4.91041094e-01, 4.55453366e-01, 4.99999970e-02, 1.30211353e-01, 7.15677977e-01, 5.94758987e-01
3.87587237e+00, 9.36781228e-01, 4.99999970e-02, -6.47166669e-02, 8.29625666e-01, -6.34583905e-02
4.08395815e+00, 8.18124533e-01, 4.99999970e-02, -5.76573126e-02, 7.21366346e-01, -6.14741296e-02
4.08244848e+00, 1.00774658e+00, 4.99999970e-02, -5.74921668e-02, 8.87492001e-01, -6.20209388e-02
-1.63898781e-01, -7.19357014e-01, 4.99999970e-02, -2.92363107e-01, 1.13770795e+00, -4.07790661e-01
-1.56118825e-01, -6.85210407e-01, 4.99999970e-02, -3.24226111e-01, 1.08128929e+00, -3.87517929e-01
8.97296143e+00, -8.51559460e-01, 4.99999970e-02, 1.42780278e-04, 8.15564334e-01, 2.64306869e-02
-3.25879478e+00, 2.61246681e+00, 4.99999970e-02, 1.26002163e-01, 1.00565076e+00, 2.73171701e-02
-3.30189514e+00, 2.82017803e+00, 4.99999970e-02, 1.22672349e-01, 1.00675750e+00, 2.49166749e-02
-3.42102933e+00, 2.75740647e+00, 4.99999970e-02, 1.24686517e-01, 1.00529063e+00, 2.32376605e-02
-5.13187528e-01, 4.30391818e-01, 4.99999970e-02, 1.81160182e-01, 6.71090484e-01, 5.84790230e-01
-1.27859652e-01, -7.26636410e-01, 4.99999970e-02, -3.13352376e-01, 1.13758516e+00, -3.75026554e-01
-1.21790171e-01, -6.92143202e-01, 4.99999970e-02, -3.44194412e-01, 1.07460117e+00, -3.51364553e-01
-2.24293137e+00, -3.85803103e+00, 4.99999970e-02, 8.99941251e-02, 1.02892935e+00, -2.23823488e-02
-2.39257145e+00, -4.05659533e+00, 4.99999970e-02, 9.17724743e-02, 1.02606511e+00, -1.71128325e-02
-2.22514820e+00, -4.08614779e+00, 4.99999970e-02, 8.73443931e-02, 1.02982855e+00, -1.72924567e-02
-3.24460936e+00, 3.01552725e+00, 4.99999970e-02, 1.19374618e-01, 1.00790894e+00, 2.37373356e-02
-3.15225720e+00, 2.81431699e+00, 4.99999970e-02, 1.21163227e-01, 1.00808358e+00, 2.74471119e-02
1.95130217e+00, 3.67545076e-02, 4.99999970e-02, -1.84191793e-01, -5.35316132e-02, -4.18676343e-03
2.12300920e+00, -1.18098073e-01, 4.99999970e-02, -1.70713618e-01, -1.72660314e-02, 1.10728797e-02
2.13375902e+00, 8.76825973e-02, 4.99999970e-02, -1.70030892e-01, -3.11815236e-02, -1.02426158e-02
-3.85881829e+00, 2.40401173e+00, 4.99999970e-02, 1.33445099e-01, 1.00135756e+00, 1.71517786e-02
-3.83388615e+00, 2.63752985e+00, 4.99999970e-02, 1.29252210e-01, 1.00230110e+00, 1.67442728e-02
-4.00405979e+00, 2.59367967e+00, 4.99999970e-02, 1.30818620e-01, 1.00147545e+00, 1.41387610e-02
3.06212020e+00, 2.85412049e+00, 4.99999970e-02, -6.23236746e-02, 1.17928016e+00, -1.03450045e-02
2.95916867e+00, 3.05273867e+00, 4.99999970e-02, -5.97310700e-02, 1.17476165e+00, -7.37976655e-03
2.91733074e+00, 2.86709356e+00, 4.99999970e-02, -6.34218827e-02, 1.18038166e+00, -7.50673562e-03
-5.33957958e-01, 4.04190004e-01, 4.99999970e-02, 2.32339904e-01, 6.26047850e-01, 5.69750726e-01
7.99577427e+00, 2.95118427e+00, 4.99999970e-02, -8.83761980e-03, 1.13067281e+00, -1.67563632e-02
7.79912949e+00, 2.88569927e+00, 4.99999970e-02, -9.99461301e-03, 1.13249314e+00, -1.74958240e-02
7.92989206e+00, 2.79212523e+00, 4.99999970e-02, -8.94832890e-03, 1.13263261e+00, -1.79256536e-02
-9.15063396e-02, -7.32157350e-01, 4.99999970e-02, -3.31005633e-01, 1.13073850e+00, -3.40870976e-01
-8.71617645e-02, -6.97396100e-01, 4.99999970e-02, -3.60545486e-01, 1.06085443e+00, -3.14299136e-01
7.38979387e+00, 2.37575889e+00, 4.99999970e-02, -1.17589859e-02, 1.13815606e+00, -2.22562253e-02
7.37214327e+00, 2.19117451e+00, 4.99999970e-02, -1.12132560e-02, 1.13674235e+00, -2.38390956e-02
7.53408146e+00, 2.19906545e+00, 4.99999970e-02, -1.01494445e-02, 1.13527501e+00, -2.31972709e-02
-3.81839919e+00, 2.84183240e+00, 4.99999970e-02, 1.26521245e-01, 1.00290382e+00, 1.60038881e-02
-3.71410704e+00, 2.69794464e+00, 4.99999970e-02, 1.27686620e-01, 1.00316715e+00, 1.85406450e-02
4.87172079e+00, -1.92043650e+00, 4.99999970e-02, -3.96772288e-02, 1.16142476e+00, 3.67214940e-02
5.04591036e+00, -1.89407551e+00, 4.99999970e-02, -3.67250331e-02, 1.15664124e+00, 3.68066244e-02
4.89903307e+00, -1.73313427e+00, 4.99999970e-02, -3.87821421e-02, 1.14772284e+00, 4.04441059e-02
6.72443533e+00, 1.23855555e+00, 4.99999970e-02, -1.12804044e-02, 9.93879855e-01, -3.79310399e-02
6.80917740e+00, 1.08369744e+00, 4.99999970e-02, -1.00557022e-02, 9.20162380e-01, -3.85456607e-02
6.88801956e+00, 1.22292089e+00, 4.99999970e-02, -1.00474283e-02, 9.87789333e-01, -3.69759537e-02
-2.23361254e+00, 2.32780576e+00, 4.99999970e-02, 1.19957581e-01, 1.01524782e+00, 5.91575690e-02
-2.38036060e+00, 2.22903109e+00, 4.99999970e-02, 1.26161963e-01, 1.01023853e+00, 5.55242561e-02
-2.22288823e+00, 2.19616914e+00, 4.99999970e-02, 1.24258310e-01, 1.01250243e+00, 6.23423345e-02
-2.42684650e+00, -4.62763786e+00, 4.99999970e-02, 9.02185515e-02, 1.02297544e+00, -4.88140620e-03
-2.21613789e+00, -4.62259865e+00, 4.99999970e-02, 8.54922682e-02, 1.02688146e+00, -5.19894343e-03
-2.31256366e+00, -4.43486357e+00, 4.99999970e-02, 8.80124122e-02, 1.02708185e+00, -8.90318397e-03
-5.53325891e-01, 3.76971096e-01, 4.99999970e-02, 2.82359123e-01, 5.81295252e-01, 5.49356937e-01
3.26136589e+00, 3.01417875e+00, 4.99999970e-02, -5.79384528e-02, 1.17360938e+00, -1.18284700e-02
3.35169911e+00, 2.82817459e+00, 4.99999970e-02, -5.97052649e-02, 1.17725706e+00, -1.46370186e-02
3.42448115e+00, 3.01063180e+00, 4.99999970e-02, -5.65462597e-02, 1.17237175e+00, -1.37753403e-02
-5.49050905e-02, -7.35834479e-01, 4.99999970e-02, -3.45401108e-01, 1.11681938e+00, -3.05782497e-01
-5.22980355e-02, -7.00895429e-01, 4.99999970e-02, -3.73383343e-01, 1.03987575e+00, -2.76877791e-01
2.73426819e+00, 1.41669139e-01, 4.99999970e-02, -1.25290781e-01, 5.82052656e-02, -1.58410389e-02
2.84168577e+00, 3.33444804e-01, 4.99999970e-02, -1.17952302e-01, 1.94696561e-01, -3.97038758e-02
2.62534571e+00, 3.29515606e-01, 4.99999970e-02, -1.33013263e-01, 1.67820051e-01, -3.75592224e-02
-3.31719780e+00, -5.43581128e-01, 4.99999970e-02, 1.73033208e-01, 9.83326852e-01, -1.35603854e-02
-3.43036127e+00, -4.14953440e-01, 4.99999970e-02, 1.71978757e-01, 9.85096931e-01, -9.42500215e-03
-3.51341891e+00, -5.58328867e-01, 4.99999970e-02, 1.68942109e-01, 9.87528145e-01, -1.14218583e-02
-5.71335196e-01, 3.48879337e-01, 4.99999970e-02, 3.30747277e-01, 5.37712216e-01, 5.23925066e-01
8.27928066e+00, 3.16404438e+00, 4.99999970e-02, -7.29718991e-03, 1.12627447e+00, -1.48436548e-02
8.16193008e+00, 3.30333996e+00, 4.99999970e-02, -8.34409334e-03, 1.12526882e+00, -1.40977353e-02
8.08550549e+00, 3.12695909e+00, 4.99999970e-02, -8.59206170e-03, 1.12813342e+00, -1.54331913e-02
3.76661509e-01, -4.36285448e+00, 4.99999970e-02, 1.48140313e-03, 1.10508645e+00, -1.04295239e-02
2.85381049e-01, -4.15303659e+00, 4.99999970e-02, 2.90847919e-03, 1.10816276e+00, -1.71266366e-02
1.50154769e-01, -4.28439760e+00, 4.99999970e-02, 8.34269822e-03, 1.10122073e+00, -1.33740054e-02
5.34375381e+00, -2.98894334e+00, 4.99999970e-02, -3.35535519e-02, 1.15265059e+00, 2.16485411e-02
5.37614346e+00, -2.75322175e+00, 4.99999970e-02, -3.30616087e-02, 1.15497053e+00, 2.41712034e-02
5.18105745e+00, -2.79658484e+00, 4.99999970e-02, -3.56644206e-02, 1.15662372e+00, 2.37680171e-02
-1.81708131e-02, -7.37667143e-01, 4.99999970e-02, -3.56637478e-01, 1.09557581e+00, -2.70259261e-01
-1.73079725e-02, -7.02639699e-01, 4.99999970e-02, -3.82852912e-01, 1.01164758e+00, -2.39694163e-01
-3.30797625e+00, 4.41023540e+00, 4.99999970e-02, 1.05792142e-01, 1.01012659e+00, 6.02460979e-03
-3.40756464e+00, 4.60682344e+00, 4.99999970e-02, 1.06293596e-01, 1.00866032e+00, 3.45218857e-03
-3.48158979e+00, 4.39163303e+00, 4.99999970e-02, 1.07958734e-01, 1.00799596e+00, 5.54075465e-03
-4.54653454e+00, -3.55851102e+00, 4.99999970e-02, 1.20577693e-01, 1.00068223e+00, -4.12863819e-03
-4.40281105e+00, -3.70656133e+00, 4.99999970e-02, 1.18728191e-01, 1.00116670e+00, -4.84798523e-03
-4.30284452e+00, -3.54787898e+00, 4.99999970e-02, 1.19846821e-01, 1.00151849e+00, -6.43840665e-03
-5.88063776e-01, 3.20014626e-01, 4.99999970e-02, 3.76904666e-01, 4.95779514e-01, 4.93648052e-01
-3.39651871e+00, -9.63132441e-01, 4.99999970e-02, 1.64397970e-01, 9.88992751e-01, -1.98975746e-02
-3.23058558e+00, -1.05805027e+00, 4.99999970e-02, 1.64689168e-01, 9.87386525e-01, -2.52588652e-02
-3.17260504e+00, -8.92443180e-01, 4.99999970e-02, 1.69068411e-01, 9.84264910e-01, -2.33856235e-02
1.86186954e-02, -7.37655938e-01, 4.99999970e-02, -3.64857286e-01, 1.06689417e+00, -2.34834969e-01
1.77345928e-02, -7.02629149e-01, 4.99999970e-02, -3.89162600e-01, 9.76325512e-01, -2.03352347e-01
3.88705420e+00, 4.20552778e+00, 4.99999970e-02, -4.45624813e-02, 1.13863349e+00, -8.32052715e-03
3.98171282e+00, 4.00690985e+00, 4.99999970e-02, -4.46179956e-02, 1.14715528e+00, -1.01221036e-02
4.05182838e+00, 4.17983866e+00, 4.99999970e-02, -4.36491072e-02, 1.13892937e+00, -8.97464994e-03
-6.03314221e-01, 2.90304899e-01, 4.99999970e-02, 4.20392305e-01, 4.55957472e-01, 4.58743185e-01
-2.96910334e+00, -4.62066221e+00, 4.99999970e-02, 1.00199275e-01, 1.01414454e+00, -3.88757489e-03
-3.16968369e+00, -4.62345839e+00, 4.99999970e-02, 1.03366345e-01, 1.01152766e+00, -3.58572789e-03
4.98231316e+00, 2.36243892e+00, 4.99999970e-02, -3.81338373e-02, 1.16351902e+00, -2.91726887e-02
4.93398046e+00, 2.17742324e+00, 4.99999970e-02, -3.87072861e-02, 1.16494727e+00, -3.19932587e-02
5.14754009e+00, 2.22579980e+00, 4.99999970e-02, -3.55156474e-02, 1.16171825e+00, -3.09427809e-02
5.53507544e-02, -7.35783339e-01, 4.99999970e-02, -3.70253026e-01, 1.03082407e+00, -2.00070530e-01
5.27226813e-02, -7.00848639e-01, 4.99999970e-02, -3.92572105e-01, 9.34243917e-01, -1.68454811e-01
-3.27643812e-01, -1.92086244e+00, 4.99999970e-02, -1.93012226e-03, 1.12661576e+00, -1.50527999e-01
-5.28519094e-01, -1.86586678e+00, 4.99999970e-02, 2.37452444e-02, 1.10450399e+00, -1.56074598e-01
-5.04922390e-01, -2.05249572e+00, 4.99999970e-02, 2.10714247e-02, 1.10710490e+00, -1.36448994e-01
3.88504076e+00, -7.39774287e-01, 4.99999970e-02, -6.53333366e-02, 6.55174077e-01, 6.17750585e-02
3.78686810e+00, -8.82308602e-01, 4.99999970e-02, -6.85663223e-02, 7.92529702e-01, 6.43772632e-02
3.94749069e+00, -9.43962693e-01, 4.99999970e-02, -6.20884746e-02, 8.33331585e-01, 6.31305799e-02
-6.16955042e-01, 2.59846509e-01, 4.99999970e-02, 4.60688770e-01, 4.18754429e-01, 4.19528067e-01
9.19444934e-02, -7.32089639e-01, 4.99999970e-02, -3.73063713e-01, 9.87613082e-01, -1.66540757e-01
8.75792801e-02, -6.97332919e-01, 4.99999970e-02, -3.93386751e-01, 8.85937810e-01, -1.35583520e-01
-3.53745914e+00, -3.48826718e+00, 4.99999970e-02, 1.15107574e-01, 1.00683486e+00, -1.48479780e-02
-3.78028750e+00, -3.45653486e+00, 4.99999970e-02, 1.17777087e-01, 1.00454199e+00, -1.23256119e-02
-3.65775394e+00, -3.64192438e+00, 4.99999970e-02, 1.14824116e-01, 1.00582349e+00, -1.21050198e-02
-6.29108787e-01, 2.28778988e-01, 4.99999970e-02, 4.97334629e-01, 3.84800583e-01, 3.76330227e-01
1.28298789e-01, -7.26565063e-01, 4.99999970e-02, -3.73570830e-01, 9.37717557e-01, -1.34815916e-01
1.22208349e-01, -6.92074597e-01, 4.99999970e-02, -3.91947955e-01, 8.32129240e-01, -1.05274461e-01
-1.10767555e+00, -1.74289143e+00, 4.99999970e-02, 9.67416018e-02, 1.03982484e+00, -1.41883716e-01
-1.21158934e+00, -1.57441735e+00, 4.99999970e-02, 1.19362853e-01, 1.01984882e+00, -1.47513136e-01
-1.32937074e+00, -1.72518325e+00, 4.99999970e-02, 1.14738964e-01, 1.02322125e+00, -1.27700135e-01
5.63263130e+00, -1.39879298e+00, 4.99999970e-02, -2.44054515e-02, 1.06538856e+00, 4.35307212e-02
5.45642853e+00, -1.33870125e+00, 4.99999970e-02, -2.66305171e-02, 1.05028033e+00, 4.60114628e-02
5.44494200e+00, -1.50923026e+00, 4.99999970e-02, -2.77856588e-02, 1.09824324e+00, 4.26662974e-02
1.19901288e+00, 4.66346312e+00, 4.99999970e-02, -2.10211147e-02, 1.09440053e+00, 1.19946746e-03
1.62938643e+00, 1.95798528e+00, 4.99999970e-02, -1.11192346e-01, 1.23046958e+00, 2.94117127e-02
1.39950299e+00, 2.00802660e+00, 4.99999970e-02, -1.06985450e-01, 1.22637165e+00, 4.30192202e-02
1.44913185e+00, 1.83833289e+00, 4.99999970e-02, -1.20881014e-01, 1.23913288e+00, 3.98430787e-02
-6.39841318e-01, 1.97189972e-01, 4.99999970e-02, 5.29945731e-01, 3.54546845e-01, 3.29521656e-01
1.64334506e-01, -7.19266951e-01, 4.99999970e-02, -3.72069716e-01, 8.81958306e-01, -1.05485767e-01
1.56533509e-01, -6.85122669e-01, 4.99999970e-02, -3.88601482e-01, 7.73855269e-01, -7.80363083e-02
9.05364704e+00, 2.54798198e+00, 4.99999970e-02, -1.63500686e-03, 1.12717628e+00, -1.77519452e-02
-1.09655666e+00, -2.98175168e+00, 4.99999970e-02, 5.98798916e-02, 1.06509888e+00, -6.56127110e-02
-1.12310910e+00, -2.77036095e+00, 4.99999970e-02, 6.40473887e-02, 1.06318605e+00, -7.53281191e-02
-1.30119681e+00, -2.87272167e+00, 4.99999970e-02, 7.13714287e-02, 1.05566859e+00, -6.74769878e-02
3.65095210e+00, -4.17826605e+00, 4.99999970e-02, -4.54960912e-02, 1.14191282e+00, 7.97400903e-03
3.85578203e+00, -4.19260979e+00, 4.99999970e-02, -4.45713252e-02, 1.13973701e+00, 8.41997657e-03
3.78383851e+00, -3.98860145e+00, 4.99999970e-02, -4.57097441e-02, 1.14933383e+00, 9.69902333e-03
-1.27898598e+00, 5.46719909e-01, 4.99999970e-02, 2.90635496e-01, 8.47792506e-01, 1.46084711e-01
-1.16207886e+00, 6.32380366e-01, 4.99999970e-02, 2.76758313e-01, 8.56466472e-01, 1.81937367e-01
-1.31814897e+00, 7.45482385e-01, 4.99999970e-02, 2.46167913e-01, 8.93670201e-01, 1.57032222e-01
-6.48906350e-01, 1.65031701e-01, 4.99999970e-02, 5.58245540e-01, 3.28199476e-01, 2.79557467e-01
-1.02004957e+00, -2.42336845e+00, 4.99999970e-02, 6.24572225e-02, 1.06654084e+00, -9.72057953e-02
-1.18726659e+00, -2.56567264e+00, 4.99999970e-02, 7.09860250e-02, 1.05892169e+00, -8.53482708e-02
-9.72046793e-01, -2.66117239e+00, 4.99999970e-02, 5.64828180e-02, 1.07094371e+00, -8.39429796e-02
2.00015768e-01, -7.10375547e-01, 4.99999970e-02, -3.68885726e-01, 8.21269751e-01, -7.90387765e-02
1.90514997e-01, -6.76631868e-01, 4.99999970e-02, -3.83712798e-01, 7.12202787e-01, -5.42471036e-02
3.72442174e+00, -3.76855254e+00, 4.99999970e-02, -4.72875796e-02, 1.15536225e+00, 1.07797422e-02
3.66528440e+00, -3.59332323e+00, 4.99999970e-02, -4.86282334e-02, 1.15906835e+00, 1.14939418e-02
3.53882265e+00, -3.67476845e+00, 4.99999970e-02, -4.88334335e-02, 1.15812242e+00, 1.01882219e-02
-1.14501464e+00, 7.77560174e-01, 4.99999970e-02, 2.36254841e-01, 8.92015338e-01, 1.98335677e-01
-1.12884080e+00, 6.89301550e-01, 4.99999970e-02, 2.52731919e-01, 8.71040642e-01, 1.98149160e-01
-6.56204164e-01, 1.32465944e-01, 4.99999970e-02, 5.81850111e-01, 3.06069613e-01, 2.26933792e-01
3.35162807e+00, -3.58502030e+00, 4.99999970e-02, -5.03460169e-02, 1.16076410e+00, 9.27758217e-03
3.41642308e+00, -3.76303554e+00, 4.99999970e-02, -4.87689637e-02, 1.15697587e+00, 8.98227282e-03
2.35254273e-01, -6.99647307e-01, 4.99999970e-02, -3.64415348e-01, 7.56298363e-01, -5.57770208e-02
2.24074334e-01, -6.66397929e-01, 4.99999970e-02, -3.77694666e-01, 6.47930503e-01, -3.40899229e-02
-4.69568920e+00, 2.55767861e-03, 4.99999970e-02, 1.58901498e-01, 9.99423325e-01, 2.29194357e-05
-4.73563051e+00, 2.13454485e+00, 4.99999970e-02, 1.38508454e-01, 1.00006688e+00, 3.77654471e-03
-6.61959648e-01, 9.96062607e-02, 4.99999970e-02, 6.00480258e-01, 2.88576901e-01, 1.72146052e-01
1.09999612e-01, -2.99207067e+00, 4.99999970e-02, -6.87412219e-03, 1.12655377e+00, -6.31426722e-02
5.19073047e-02, -3.23078060e+00, 4.99999970e-02, 4.23510501e-04, 1.11756980e+00, -5.28115332e-02
2.11914569e-01, -3.17485619e+00, 4.99999970e-02, -7.72566209e-03, 1.12596643e+00, -5.25928363e-02
6.42648458e+00, 2.49357438e+00, 4.99999970e-02, -2.06836406e-02, 1.14622986e+00, -2.43707988e-02
6.26960945e+00, 2.50101423e+00, 4.99999970e-02, -2.21689641e-02, 1.14776421e+00, -2.47173216e-02
6.30291224e+00, 2.34439063e+00, 4.99999970e-02, -2.13059895e-02, 1.14790118e+00, -2.62117777e-02
1.97009039e+00, -2.65204144e+00, 4.99999970e-02, -7.30452463e-02, 1.19132733e+00, -1.41655607e-02
2.03709936e+00, -2.38786173e+00, 4.99999970e-02, -8.49328861e-02, 1.20393693e+00, -1.18917078e-02
1.85675800e+00, -2.48524308e+00, 4.99999970e-02, -8.01425055e-02, 1.19899595e+00, -1.88022349e-02
-7.65705585e-01, -4.41218281e+00, 4.99999970e-02, 4.16701138e-02, 1.06968570e+00, -1.22140897e-02
-5.96038580e-01, -4.39434052e+00, 4.99999970e-02, 3.56284529e-02, 1.07551515e+00, -1.25710275e-02
-6.60863757e-01, -4.22632170e+00, 4.99999970e-02, 3.73770110e-02, 1.07582653e+00, -1.81671530e-02
2.98555422e+00, -2.28977948e-01, 4.99999970e-02, -1.07986324e-01, 1.29969075e-01, 2.81981546e-02
3.15637684e+00, -2.31314749e-01, 4.99999970e-02, -9.89520922e-02, 1.45202741e-01, 2.75246464e-02
3.09752297e+00, -4.11224961e-02, 4.99999970e-02, -1.00651003e-01, 8.18497613e-02, 5.22593735e-03
2.69818872e-01, -6.86952949e-01, 4.99999970e-02, -3.59047741e-01, 6.87979400e-01, -3.59902121e-02
2.57000118e-01, -6.54316843e-01, 4.99999970e-02, -3.70947123e-01, 5.82014203e-01, -1.77070089e-02
-6.66098833e-01, 6.65049478e-02, 4.99999970e-02, 6.13926709e-01, 2.75968909e-01, 1.15694836e-01
1.94729161e+00, -1.72871077e+00, 4.99999970e-02, -1.22718476e-01, 1.23672080e+00, -8.33210908e-03
2.06876779e+00, -1.51877773e+00, 4.99999970e-02, -1.31629556e-01, 1.22734916e+00, 5.64860785e-03
1.90688050e+00, -1.50917149e+00, 4.99999970e-02, -1.37794986e-01, 1.23364508e+00, -2.99953530e-03
4.90193415e+00, -3.58032346e+00, 4.99999970e-02, -3.83193381e-02, 1.14950073e+00, 1.57743879e-02
4.82602024e+00, -3.32417464e+00, 4.99999970e-02, -3.95242982e-02, 1.15359402e+00, 1.80427954e-02
4.68161440e+00, -3.41840601e+00, 4.99999970e-02, -4.05717418e-02, 1.15330863e+00, 1.68065764e-02
-2.31895757e+00, -3.21784711e+00, 4.99999970e-02, 9.97813940e-02, 1.02485955e+00, -3.66986878e-02
-2.31045294e+00, -3.00469995e+00, 4.99999970e-02, 1.03532620e-01, 1.02344584e+00, -4.17258032e-02
-2.48261833e+00, -3.07090116e+00, 4.99999970e-02, 1.05924562e-01, 1.02013350e+00, -3.67723517e-02
3.03675711e-01, -6.72525942e-01, 4.99999970e-02, -3.53058547e-01, 6.18055642e-01, -1.99960507e-02
2.89254546e-01, -6.40588641e-01, 4.99999970e-02, -3.63738596e-01, 5.16084075e-01, -5.22397459e-03
4.98926306e+00, 1.29075170e+00, 4.99999970e-02, -3.48739922e-02, 1.03712165e+00, -5.04754670e-02
4.99832201e+00, 1.49842966e+00, 4.99999970e-02, -3.56866010e-02, 1.10751379e+00, -4.55847420e-02
4.80363178e+00, 1.39786625e+00, 4.99999970e-02, -3.92562896e-02, 1.08586216e+00, -4.89953347e-02
1.97284853e+00, -1.31795204e+00, 4.99999970e-02, -1.47168577e-01, 1.18293595e+00, 1.31387608e-02
2.15353251e+00, -1.38199699e+00, 4.99999970e-02, -1.36119649e-01, 1.19528317e+00, 1.83414482e-02
-6.68584824e-01, 3.32386270e-02, 4.99999970e-02, 6.22053623e-01, 2.68359184e-01, 5.81121594e-02
-3.74896407e+00, 1.95695126e+00, 4.99999970e-02, 1.42083898e-01, 9.99346435e-01, 1.96468960e-02
-3.86144400e+00, 1.75995553e+00, 4.99999970e-02, 1.45575881e-01, 9.98450279e-01, 1.73049737e-02
-3.70970893e+00, 1.76299918e+00, 4.99999970e-02, 1.45714805e-01, 9.98118997e-01, 2.03067306e-02
5.81000042e+00, -4.47700691e+00, 4.99999970e-02, -2.98245810e-02, 1.08782732e+00, 5.09579806e-03
5.68163109e+00, -4.57614613e+00, 4.99999970e-02, -3.09950765e-02, 1.07335734e+00, 3.70928389e-03
8.24519157e+00, -2.20281196e+00, 4.99999970e-02, -5.55281062e-03, 1.12989116e+00, 2.12576706e-02
8.39214325e+00, -2.17076445e+00, 4.99999970e-02, -4.73010400e-03, 1.12843573e+00, 2.11087801e-02
8.32001686e+00, -2.00579286e+00, 4.99999970e-02, -4.68021492e-03, 1.12230098e+00, 2.26493217e-02
-2.87381029e+00, 2.33130860e+00, 4.99999970e-02, 1.29415929e-01, 1.00614834e+00, 3.90452147e-02
-2.98659992e+00, 2.45338488e+00, 4.99999970e-02, 1.27817020e-01, 1.00644553e+00, 3.49722505e-02
-3.06529164e+00, 2.29434228e+00, 4.99999970e-02, 1.31621048e-01, 1.00406849e+00, 3.42882536e-02
3.36852103e-01, -6.56655729e-01, 4.99999970e-02, -3.46695870e-01, 5.48270464e-01, -7.91807659e-03
3.20850313e-01, -6.25461757e-01, 4.99999970e-02, -3.56308520e-01, 4.51672941e-01, 3.40990792e-03
8.19521713e+00, 6.91122293e-01, 4.99999970e-02, -1.17037282e-03, 7.26677597e-01, -2.68756151e-02
8.34210873e+00, 5.89324772e-01, 4.99999970e-02, -5.35428699e-04, 6.81535721e-01, -2.40442213e-02
8.42799473e+00, 7.63211846e-01, 4.99999970e-02, -5.95612801e-04, 7.63867497e-01, -2.71423440e-02
-3.91036439e+00, 1.60156083e+00, 4.99999970e-02, 1.47847503e-01, 9.97975171e-01, 1.59407295e-02
-4.04522896e+00, 1.70640576e+00, 4.99999970e-02, 1.45850375e-01, 9.98720169e-01, 1.40813850e-02
6.17190742e+00, 2.22595572e+00, 4.99999970e-02, -2.19886079e-02, 1.14872181e+00, -2.80445684e-02
6.33859396e+00, 2.19076300e+00, 4.99999970e-02, -2.02855915e-02, 1.14675832e+00, -2.76475493e-02
-4.32297325e+00, 2.62899804e+00, 4.99999970e-02, 1.31166741e-01, 1.00065136e+00, 9.17998049e-03
-4.15746117e+00, 2.78820086e+00, 4.99999970e-02, 1.28524408e-01, 1.00129497e+00, 1.10510476e-02
-6.69410467e-01, -1.10220390e-04, 4.99999970e-02, 6.24774694e-01, 2.65838027e-01, -3.73036601e-05
6.49808264e+00, 2.26516533e+00, 4.99999970e-02, -1.91067979e-02, 1.14563715e+00, -2.61300988e-02
3.69257867e-01, -6.39137208e-01, 4.99999970e-02, -3.40230644e-01, 4.79641855e-01, 3.69007204e-04
3.51709783e-01, -6.08763754e-01, 4.99999970e-02, -3.48909855e-01, 3.89607340e-01, 8.44771974e-03
2.81179261e+00, -2.91801000e+00, 4.99999970e-02, -6.33428469e-02, 1.17924798e+00, 5.81522519e-03
2.69467235e+00, -2.72458529e+00, 4.99999970e-02, -6.82898983e-02, 1.18616354e+00, 4.86737676e-03
2.64259267e+00, -2.93647790e+00, 4.99999970e-02, -6.42155483e-02, 1.17980433e+00, 1.95042568e-03
1.87849545e+00, -1.66107342e-01, 4.99999970e-02, -1.91378027e-01, -1.62989311e-02, 1.38450107e-02
2.03609681e+00, -3.41398686e-01, 4.99999970e-02, -1.76167354e-01, 1.25395313e-01, 3.41297314e-02
2.23926401e+00, 1.99301088e+00, 4.99999970e-02, -1.00562133e-01, 1.22141600e+00, 3.18802748e-04
2.42818069e+00, 1.97560644e+00, 4.99999970e-02, -9.76704359e-02, 1.21871936e+00, -7.26409117e-03
2.36298656e+00, 2.15806484e+00, 4.99999970e-02, -9.11554620e-02, 1.21235263e+00, -1.52305281e-03
-3.60165668e+00, 4.58166838e+00, 4.99999970e-02, 1.08512871e-01, 1.00670052e+00, 3.18928622e-03
5.90792120e-01, -1.76717007e+00, 4.99999970e-02, -1.08975857e-01, 1.22609890e+00, -1.11246496e-01
5.87368429e-01, -1.53894949e+00, 4.99999970e-02, -1.39587283e-01, 1.25056970e+00, -1.24880165e-01
4.36029077e-01, -1.67896271e+00, 4.99999970e-02, -1.08194686e-01, 1.22497547e+00, -1.31727040e-01
6.41190529e+00, 3.50854605e-01, 4.99999970e-02, -1.01791937e-02, 4.93061781e-01, -2.31326502e-02
-6.68573856e-01, -3.34588066e-02, 4.99999970e-02, 6.22058094e-01, 2.68441677e-01, -5.81901446e-02
3.89078331e+00, 2.44424629e+00, 4.99999970e-02, -5.61771095e-02, 1.17877483e+00, -2.48688199e-02
4.03786182e+00, 2.50420976e+00, 4.99999970e-02, -5.34969494e-02, 1.17544544e+00, -2.49860436e-02
