"Points:0","Points:1","Points:2","U:0","U:1","U:2","p"
-0.74002,-3.4928,-0.005,1.0481,-0.074358,-4.9381e-21,0.0064732
-0.5157,-3.37,-0.005,1.0553,-0.078366,-5.4372e-20,-0.0010854
-0.73986,-3.2368,-0.005,1.0481,-0.082581,-2.2642e-20,0.0065569
-0.032473,-3.6321,-0.005,1.0678,-0.067801,2.675e-19,-0.01431
-0.98097,0.55424,-0.005,0.76248,0.23856,1.0807e-18,0.24344
2.7706,-4.1855,-0.005,1.0929,-0.016065,-8.7034e-19,-0.04045
1.5307,-1.7034,-0.005,1.177,-0.051794,1.7006e-19,-0.13524
-0.17001,-0.65322,-0.005,0.93633,-0.35572,-3.1903e-19,-0.31585
-0.50353,2.1533,-0.005,1.0582,0.14058,-8.6852e-20,-0.0081805
17.025,3.2492,-0.005,1.0563,-0.0061715,1.1998e-20,-0.00094427
8.6833,3.9507,-0.005,1.0689,-0.013333,-2.0445e-19,-0.014015
5.3627,-3.4365,-0.005,1.0888,0.012946,-8.5463e-19,-0.033812
18.882,-4.4929,-0.005,1.0546,0.0048778,1.5632e-20,-0.00053338
2.7542,-1.4335,-0.005,1.0927,0.021075,-1.9207e-18,-0.11312
5.3432,1.5755,-0.005,1.0305,-0.038342,-1.1617e-18,-0.039084
5.285,1.8165,-0.005,1.072,-0.032927,8.0231e-20,-0.040031
5.9012,1.5672,-0.005,1.0165,-0.037015,-1.0606e-18,-0.03051
6.202,1.4552,-0.005,0.98043,-0.03789,1.6006e-19,-0.026536
10.657,-2.3954,-0.005,1.0558,0.015094,-9.5878e-20,-0.0057976
12.45,4.1164,-0.005,1.0604,-0.0090466,-1.7979e-19,-0.0055036
14.481,-1.0269,-0.005,0.81424,0.013169,-6.8799e-21,-0.00027029
17.261,1.3897,-0.005,0.90541,-0.01034,6.1107e-21,-6.0884e-05
5.5939,-1.1903,-0.005,0.88029,0.045128,-1.0996e-18,-0.034234
4.3076,-7.6539,-0.005,1.0621,-0.0014025,6.8005e-19,-0.016027
13.672,-1.6802,-0.005,0.97221,0.01331,2.8923e-20,-0.0009937
-2.4263,3.4944,-0.005,1.0105,0.054916,-1.7438e-19,0.046047
5.8406,2.9502,-0.005,1.0874,-0.018552,2.6423e-19,-0.031236
9.879,2.7637,-0.005,1.0649,-0.015398,4.2841e-20,-0.0084314
17.436,-1.3793,-0.005,0.90428,0.01013,6.7311e-21,0.00021277
0.99256,0.59903,-0.005,0.32243,-0.0020549,-1.8783e-19,-0.24524
-2.3225,3.1843,-0.005,1.0073,0.060967,-2.1962e-18,0.049768
6.1942,-2.7995,-0.005,1.0846,0.020257,-3.2107e-19,-0.028183
5.9321,-2.801,-0.005,1.0869,0.020034,-1.7631e-18,-0.030555
6.7116,-2.7659,-0.005,1.0805,0.020574,8.0246e-19,-0.023783
6.4407,-2.77,-0.005,1.0826,0.020601,-3.5121e-20,-0.025965
-0.60863,0.23677,-0.005,0.34338,0.37682,-2.9834e-19,0.41115
5.5329,3.6332,-0.005,1.0862,-0.012231,1.3747e-19,-0.031563
17.385,-0.80152,-0.005,0.77159,0.0090053,7.1891e-21,0.00045836
17.347,-0.68306,-0.005,0.74535,0.0080601,-3.0285e-21,0.00026064
17.439,-0.63217,-0.005,0.73593,0.0074737,-1.0154e-20,0.00027772
19.117,1.6849,-0.005,0.95618,-0.0085693,-3.5242e-21,1.3409e-05
6.0244,2.6008,-0.005,1.0863,-0.022048,-8.8077e-19,-0.029926
16.209,-0.32837,-0.005,0.67231,0.0050003,-2.2454e-20,0.00041107
0.47242,0.46559,-0.005,0.069984,0.011362,-3.1237e-19,-0.29912
10.979,-3.5705,-0.005,1.0635,0.011692,-5.1975e-20,-0.0072657
-0.21651,0.95509,-0.005,1.1258,0.35746,8.8636e-19,-0.14435
19.629,2.0529,-0.005,1.0019,-0.0076589,-2.9958e-21,-5.636e-05
-0.36797,0.44079,-0.005,0.49565,0.4009,-5.4354e-20,-0.07373
0.51445,0.42713,-0.005,0.039497,0.023667,2.9428e-19,-0.29089
18.721,-3.8962,-0.005,1.0559,0.0051943,4.1918e-22,-0.00049962
3.3152,4.3194,-0.005,1.0904,0.0089889,4.6846e-19,-0.038106
-3.8048,-0.43001,-0.005,0.96103,-0.0099619,2.0231e-18,0.10146
-2.0273,4.0675,-0.005,1.0222,0.051676,4.4485e-19,0.032861
1.2458,2.4572,-0.005,1.1349,0.064835,6.4424e-19,-0.084729
-0.16517,3.667,-0.005,1.0639,0.067978,1.2275e-19,-0.010236
-2.4077,-2.2658,-0.005,0.98423,-0.069671,9.4869e-19,0.074253
19.232,-6.7042,-0.005,1.0494,0.0035082,-2.6642e-21,-0.00055982
8.2158,4.0622,-0.005,1.0704,-0.013199,-1.8977e-19,-0.015833
0.48098,4.3521,-0.005,1.0698,0.047096,1.7385e-19,-0.017222
6.1436,-0.30759,-0.005,0.37059,0.020291,-9.0813e-19,-0.0239
6.0437,-0.1968,-0.005,0.3288,0.013463,1.0829e-18,-0.025151
4.1526,3.2757,-0.005,1.1006,-0.0059519,5.4831e-19,-0.046316
15.902,1.0924,-0.005,0.83351,-0.011594,-2.959e-21,-0.00020531
16.998,0.84024,-0.005,0.7771,-0.0093059,-1.9432e-20,0.00078032
-0.12955,1.6671,-0.005,1.1026,0.186,1.5796e-18,-0.062784
19.747,4.7445,-0.005,1.0536,-0.0046644,-3.6043e-21,-0.00013731
0.38569,-0.57863,-0.005,0.26773,0.0090858,9.425e-22,-0.31723
0.54405,-0.06126,-0.005,-0.0059161,-0.01056,4.1021e-19,-0.25139
6.11,-2.2647,-0.005,1.0827,0.025513,1.5906e-19,-0.029111
0.20982,0.5124,-0.005,0.10361,-0.018016,4.2163e-21,-0.39009
16.699,3.4204,-0.005,1.0571,-0.0062073,-2.8375e-22,-0.0011892
16.489,2.847,-0.005,1.0529,-0.0069121,-8.1779e-22,-0.00092622
16.717,2.8792,-0.005,1.0531,-0.0067425,-1.5197e-21,-0.0008473
17.064,2.9336,-0.005,1.0534,-0.0064832,-6.9145e-21,-0.00075026
16.529,3.2963,-0.005,1.0569,-0.0063963,6.0734e-20,-0.0011936
17.401,2.5732,-0.005,1.0438,-0.0069107,7.3022e-21,-0.00041909
17.272,2.3374,-0.005,1.0328,-0.007508,-4.6928e-22,-0.00028719
16.268,2.8098,-0.005,1.0525,-0.0071199,-1.2939e-20,-0.00096582
16.402,3.0572,-0.005,1.0556,-0.0067037,3.7954e-21,-0.0010919
16.002,2.3433,-0.005,1.0365,-0.0082787,1.9766e-20,-0.00068744
16.109,2.559,-0.005,1.0462,-0.0076604,4.1707e-21,-0.00083751
16.811,2.6566,-0.005,1.0479,-0.0070749,1.1275e-21,-0.00065331
16.944,2.9113,-0.005,1.0533,-0.0065715,9.652e-21,-0.00078493
17.179,2.7284,-0.005,1.0492,-0.0067181,-1.7094e-20,-0.00059971
17.275,2.9656,-0.005,1.0536,-0.0063427,-7.7218e-21,-0.00068588
16.797,3.2168,-0.005,1.0563,-0.0063178,1.6567e-21,-0.0010304
16.373,3.5918,-0.005,1.0574,-0.0062664,-1.5652e-20,-0.0014613
18.422,3.3561,-0.005,1.0557,-0.0055592,2.5173e-20,-0.00047527
16.243,2.2038,-0.005,1.026,-0.0085431,7.1877e-22,-0.00051943
1.4059,1.5234,-0.005,1.1825,0.057247,-3.2239e-18,-0.15205
11.421,5.0191,-0.005,1.0604,-0.0085913,-7.4187e-19,-0.0079913
2.6275,5.2289,-0.005,1.0773,0.015421,-6.1638e-18,-0.02671
10.187,-3.5726,-0.005,1.0652,0.012762,-1.5591e-19,-0.0090254
4.5157,1.8232,-0.005,1.0905,-0.031084,2.1328e-19,-0.054247
-0.045828,1.1788,-0.005,1.1552,0.26356,8.4903e-19,-0.14101
15.058,1.6605,-0.005,0.9639,-0.011583,-1.0894e-21,-0.00039387
5.113,-0.83451,-0.005,0.65483,0.048358,1.3378e-18,-0.042194
5.0228,-1.099,-0.005,0.83529,0.05059,1.3681e-19,-0.044597
5.2767,-0.33908,-0.005,0.33004,0.026075,-1.4212e-19,-0.037881
5.2231,-0.58938,-0.005,0.4779,0.040294,-9.0342e-19,-0.039222
7.318,-2.1992,-0.005,1.0684,0.024204,-1.0049e-18,-0.01847
7.3681,-1.9642,-0.005,1.0543,0.026381,-1.4012e-19,-0.017522
7.5555,-2.2265,-0.005,1.0674,0.023395,-2.5096e-19,-0.016935
0.7833,0.60806,-0.005,0.33057,0.004892,-1.0751e-18,-0.25889
3.5159,-1.3988,-0.005,1.0387,0.038319,-3.2438e-19,-0.084965
2.4646,4.3581,-0.005,1.0894,0.019972,-3.9622e-19,-0.037293
14.646,3.2049,-0.005,1.0584,-0.0078717,9.3374e-20,-0.0022474
14.249,-1.597,-0.005,0.95526,0.012792,-4.4701e-21,-0.0010396
8.0863,-4.3,-0.005,1.0702,0.012335,4.4553e-19,-0.016312
-2.3938,-0.91397,-0.005,0.9257,-0.055289,-3.5923e-20,0.13297
-0.66068,0.28309,-0.005,0.46011,0.38331,-4.2372e-19,0.37574
12.062,-3.5812,-0.005,1.0616,0.010255,-1.737e-19,-0.0054147
13.747,-1.5899,-0.005,0.95553,0.013556,4.1587e-20,-0.00086969
-1.0756,-0.90016,-0.005,0.88057,-0.21443,-9.5536e-19,0.15223
-0.47508,-0.27263,-0.005,0.19828,-0.29642,1.9375e-19,0.29731
2.5556,-0.82805,-0.005,0.6347,0.048939,-2.1454e-19,-0.13775
0.23807,-1.309,-0.005,1.1819,-0.19833,5.6918e-19,-0.15778
5.2247,-0.81925,-0.005,0.64387,0.046997,6.8438e-19,-0.039374
7.3465,-2.4081,-0.005,1.0735,0.022469,3.6279e-19,-0.018786
7.723,-2.4449,-0.005,1.0714,0.021407,1.6608e-19,-0.016416
19.39,-2.6335,-0.005,1.0423,0.0062808,6.2092e-22,-0.00011146
-1.3102,0.8748,-0.005,0.87391,0.16163,2.4447e-18,0.16769
0.058311,-1.3103,-0.005,1.1582,-0.22367,6.3276e-20,-0.13327
0.25662,-0.8366,-0.005,1.0064,-0.13967,1.3845e-18,-0.29324
5.0451,-2.2442,-0.005,1.0967,0.024684,-1.1543e-18,-0.042823
15.857,0.081436,-0.005,0.64628,-0.0012044,9.4171e-21,0.00044197
16.103,-0.039002,-0.005,0.64943,0.00066796,9.2677e-21,0.00048418
-0.48821,-0.34171,-0.005,0.40792,-0.46897,-2.0041e-19,0.20682
13.823,4.4763,-0.005,1.0582,-0.0073726,-1.3948e-19,-0.0041581
-2.4621,2.548,-0.005,0.99197,0.06546,-3.7483e-19,0.066403
-0.81521,0.5363,-0.005,0.7397,0.32451,3.3011e-18,0.2374
-2.7032,-1.7104,-0.005,0.9654,-0.058982,2.7384e-18,0.09432
7.8684,3.8768,-0.005,1.0722,-0.01404,-1.2466e-19,-0.017238
15.682,2.4591,-0.005,1.0431,-0.0081835,4.9065e-21,-0.00096901
14.161,0.97876,-0.005,0.7997,-0.013353,3.085e-21,0.00013908
7.3106,-3.1908,-0.005,1.0763,0.017556,6.8649e-19,-0.019875
19.188,-1.5692,-0.005,0.93624,0.0088573,-5.2288e-21,0.00011221
6.3722,-4.5174,-0.005,1.0765,0.0097116,5.0294e-19,-0.023576
7.9454,4.1849,-0.005,1.0711,-0.012784,-9.9789e-19,-0.016905
2.0824,-1.8499,-0.005,1.1615,-0.022775,-2.4719e-18,-0.11534
2.1559,-1.6112,-0.005,1.1566,-0.011897,-1.5e-18,-0.12692
10.791,-3.4847,-0.005,1.0639,0.012109,-1.444e-19,-0.0075067
-2.7387,3.4989,-0.005,1.0069,0.049919,-1.2208e-19,0.049914
8.0781,-1.6331,-0.005,1.0012,0.027382,2.167e-19,-0.012119
1.799,2.9291,-0.005,1.1209,0.039535,6.6849e-20,-0.068756
9.684,-1.9758,-0.005,1.0364,0.019437,3.3075e-19,-0.007011
-1.1174,-2.5212,-0.005,1.0255,-0.10663,0,0.029189
2.7955,4.5389,-0.005,1.0873,0.0154,-1.8628e-18,-0.035447
8.7666,-0.87832,-0.005,0.72551,0.026687,-2.2953e-19,-0.0063322
9.2777,-1.5605,-0.005,0.9739,0.023797,1.6503e-20,-0.0067195
-0.86705,0.54543,-0.005,0.74765,0.29344,-9.5905e-19,0.24123
7.739,3.202,-0.005,1.074,-0.017197,1.6688e-19,-0.017463
-0.047902,0.94887,-0.005,1.1737,0.31309,-2.7477e-18,-0.21274
0.23382,0.77026,-0.005,0.8798,0.10497,-1.7396e-19,-0.31915
17.274,-3.3807,-0.005,1.0565,0.0059603,-3.768e-20,-0.00090485
2.5744,-2.1528,-0.005,1.1434,-0.0096081,1.8216e-18,-0.09213
19.695,-2.1578,-0.005,1.0118,0.0073598,0,1.0092e-05
15.045,3.1747,-0.005,1.0578,-0.0075463,3.5043e-20,-0.0019295
14.581,1.0229,-0.005,0.81318,-0.013182,5.9361e-21,-9.1709e-05
14.528,0.77819,-0.005,0.74548,-0.011681,-3.7238e-22,0.00013803
9.2132,-3.4417,-0.005,1.0679,0.014455,2.997e-19,-0.011635
2.1624,1.9361,-0.005,1.1577,0.021225,-7.002e-18,-0.10956
1.9048,1.9944,-0.005,1.1592,0.033937,1.4471e-18,-0.1109
1.6362,2.0237,-0.005,1.1599,0.047759,1.0872e-18,-0.11182
-5.3316,5.2074,-0.005,1.0046,0.016836,-4.5934e-18,0.04844
5.7237,-3.6894,-0.005,1.0845,0.012469,6.4999e-19,-0.02989
0.98827,-0.79449,-0.005,0.67098,-0.0080112,8.6179e-19,-0.23955
5.6765,-0.28282,-0.005,0.33274,0.020727,1.7201e-18,-0.030594
5.5446,-0.5417,-0.005,0.45979,0.036103,4.3319e-19,-0.033023
5.3701,-1.0386,-0.005,0.79454,0.047204,-6.8239e-19,-0.03722
5.4706,-0.7903,-0.005,0.62891,0.044984,2.9215e-21,-0.034929
7.0919,3.7659,-0.005,1.0761,-0.014447,3.3717e-19,-0.021084
14.115,-4.3635,-0.005,1.0581,0.0072608,1.1044e-19,-0.0037466
10.462,-1.0994,-0.005,0.82877,0.021756,5.6168e-20,-0.002907
-0.10008,2.0636,-0.005,1.0915,0.14429,5.8433e-19,-0.044334
8.0322,0.49096,-0.005,0.53458,-0.021967,2.043e-21,-0.0087021
8.2603,0.95565,-0.005,0.76153,-0.029836,-8.2484e-21,-0.0082572
8.3554,0.96487,-0.005,0.76489,-0.029672,-2.6878e-19,-0.0085181
19.797,-1.1701,-0.005,0.86097,0.0087091,4.8897e-21,0.00022269
8.0145,-4.8414,-0.005,1.069,0.010478,-2.3242e-18,-0.016481
-0.85886,0.14698,-0.005,0.51452,0.13142,1.1673e-18,0.42127
5.6976,-0.52926,-0.005,0.45885,0.034668,1.1492e-18,-0.030495
6.1157,3.2402,-0.005,1.084,-0.016716,-7.2874e-19,-0.028206
5.8484,3.2729,-0.005,1.0859,-0.015925,1.5203e-19,-0.030354
2.7431,1.6743,-0.005,1.1372,-0.0090698,2.7118e-18,-0.10501
3.483,-1.0737,-0.005,0.85047,0.051936,-5.0952e-20,-0.090437
-2.9215,0.73953,-0.005,0.93979,0.030577,2.9685e-18,0.12104
-3.2371,0.85967,-0.005,0.9519,0.027598,9.9126e-20,0.10959
7.2302,-1.2774,-0.005,0.90574,0.034697,6.5275e-19,-0.016129
7.1251,-1.1513,-0.005,0.84963,0.036138,-2.3214e-19,-0.016184
-0.25893,0.56083,-0.005,0.7585,0.38782,1.394e-19,-0.2837
19.498,3.7646,-0.005,1.0556,-0.0051437,0,-0.00018758
-8.0516,-1.714,-0.005,0.99831,-0.003784,1.4495e-17,0.063631
-4.9571,-9.3226,-0.005,1.0092,-0.0020292,1.6913e-19,0.036208
10.03,-0.76511,-0.005,0.69361,0.020785,2.3682e-19,-0.0032112
6.4404,-4.0855,-0.005,1.0782,0.011947,-8.0994e-19,-0.024212
-2.3099,-6.128,-0.005,1.0249,-0.025849,-3.1913e-18,0.025437
0.65097,0.9309,-0.005,0.98597,0.075024,-2.702e-18,-0.24496
7.8395,-1.0285,-0.005,0.79419,0.032139,6.3828e-20,-0.011386
8.0531,-0.8804,-0.005,0.72068,0.030665,-2.2811e-19,-0.0094458
7.6534,0.023414,-0.005,0.40149,-0.0013043,9.6772e-20,-0.010742
6.5538,-0.85911,-0.005,0.69051,0.038484,2.0153e-19,-0.020598
6.544,-0.64408,-0.005,0.56346,0.034201,3.8099e-20,-0.020246
5.8394,-0.74687,-0.005,0.60785,0.041529,2.2906e-19,-0.029084
5.7279,-0.98989,-0.005,0.76422,0.045089,5.6836e-19,-0.031123
5.9508,-0.50385,-0.005,0.45819,0.03153,1.6315e-20,-0.026937
6.0765,-0.93778,-0.005,0.73628,0.042707,-1.0643e-19,-0.025452
6.209,-0.68404,-0.005,0.57411,0.03735,-2.9599e-19,-0.023673
6.7786,-0.84775,-0.005,0.68595,0.036494,3.996e-20,-0.017982
-9.4437,1.353,-0.005,0.9998,0.00082159,1.0024e-17,0.062725
8.9929,-1.3363,-0.005,0.9138,0.026384,3.8069e-20,-0.0070431
14.738,-1.9152,-0.005,1.0032,0.010914,-9.6636e-21,-0.00067339
8.9442,-1.1203,-0.005,0.83564,0.027341,3.9825e-19,-0.0064633
-2.387,-0.5644,-0.005,0.91062,-0.038706,-1.1183e-19,0.14768
0.70647,0.33717,-0.005,0.0083658,0.037245,1.8786e-18,-0.26576
16.962,3.802,-0.005,1.0569,-0.0058251,1.0632e-20,-0.0012667
-0.55515,0.77484,-0.005,0.93546,0.41408,1.8472e-20,0.038626
19.505,3.9675,-0.005,1.0554,-0.0050399,4.7762e-21,-0.0002041
16.54,-3.2903,-0.005,1.0569,0.0064046,6.1917e-21,-0.0011782
1.8456,-0.73552,-0.005,0.52444,0.036366,-4.8088e-18,-0.18444
1.3647,0.52833,-0.005,0.23715,-0.016569,-3.0081e-18,-0.22178
-6.4882,-9.3751,-0.005,1.0042,-0.0012927,-5.45e-20,0.041359
-2.1966,-3.6028,-0.005,1.0151,-0.056896,-4.0322e-19,0.041006
-2.3863,-3.7924,-0.005,1.0146,-0.051615,-9.5831e-20,0.041281
5.4796,-3.1184,-0.005,1.0898,0.0161,1.0505e-18,-0.034125
12.361,5.902,-0.005,1.0573,-0.0066261,8.687e-19,-0.0071018
13.172,-1.9391,-0.005,1.0135,0.012698,-1.7128e-20,-0.0017588
7.8224,-1.9454,-0.005,1.0482,0.025151,1.3284e-19,-0.014501
9.7496,3.0674,-0.005,1.0664,-0.014745,4.8572e-20,-0.0093901
-2.9796,-1.6803,-0.005,0.96717,-0.049663,3.7209e-19,0.093103
16.07,-3.3633,-0.005,1.0574,0.0066276,-5.198e-21,-0.0014699
12.134,0.2951,-0.005,0.59531,-0.0075133,1.8728e-22,-0.00063478
2.9397,-2.0257,-0.005,1.1387,0.003614,2.9613e-18,-0.088456
2.773,-2.2262,-0.005,1.1378,-0.0046977,-2.499e-18,-0.085649
19.075,-3.943,-0.005,1.0556,0.0051108,-1.0361e-20,-0.0003669
9.1834,-2.6682,-0.005,1.0665,0.017132,2.2861e-19,-0.010322
0.59122,0.014428,-0.005,-0.014922,0.0038856,2.4316e-19,-0.25265
19.036,3.34,-0.005,1.0551,-0.005451,-4.2923e-21,-0.00028641
6.1903,3.3178,-0.005,1.0831,-0.016262,2.0174e-19,-0.027475
2.6597,-0.24799,-0.005,0.064841,0.023105,-1.9996e-18,-0.13602
-0.93335,-0.60332,-0.005,0.781,-0.26432,-1.2457e-19,0.22391
2.3315,-0.46075,-0.005,0.21051,0.03819,2.8671e-18,-0.15646
0.52313,-0.64133,-0.005,0.40768,-0.003434,5.0986e-19,-0.28663
4.6485,-0.88964,-0.005,0.69096,0.051159,-6.638e-19,-0.052386
-1.1453,0.13149,-0.005,0.68045,0.057426,9.5353e-20,0.32983
4.1945,1.3404,-0.005,0.98738,-0.045087,7.1652e-19,-0.064287
-2.4274,-3.3543,-0.005,1.0086,-0.056785,6.8848e-19,0.048327
0.25357,1.2517,-0.005,1.1907,0.20088,-1.7228e-18,-0.17221
-3.6607,-5.2396,-0.005,1.0122,-0.026537,-1.0599e-18,0.040617
19.905,3.0387,-0.005,1.0516,-0.0056471,-8.8245e-22,-4.6715e-05
-2.4124,-3.6097,-0.005,1.0122,-0.053704,3.4932e-19,0.044098
5.8,1.6059,-0.005,1.0274,-0.036542,-3.0907e-19,-0.031978
5.8663,1.3476,-0.005,0.95008,-0.041146,-5.759e-19,-0.030186
5.4413,1.5243,-0.005,1.015,-0.039249,-8.5104e-19,-0.03726
5.3852,1.7784,-0.005,1.0649,-0.033764,1.3706e-18,-0.038396
-0.33681,-4.182,-0.005,1.0557,-0.056168,-6.9011e-20,-0.0022257
1.7065,-4.2285,-0.005,1.0877,-0.032185,1.1509e-18,-0.035321
-2.9415,3.6456,-0.005,1.0068,0.045525,-4.1433e-19,0.049864
-0.37761,0.38466,-0.005,0.2812,0.26688,-2.0812e-20,0.00032253
-0.39755,0.37496,-0.005,0.30525,0.30906,-6.8547e-22,0.037364
16.101,-3.1672,-0.005,1.0567,0.006789,-1.226e-20,-0.0013188
-1.0741,-3.6983,-0.005,1.0392,-0.067326,1.7527e-19,0.015595
-0.78419,-3.8538,-0.005,1.0466,-0.064468,1.2909e-19,0.0077063
-0.54824,-3.7296,-0.005,1.0529,-0.067711,4.4683e-20,0.0012576
-0.97605,-3.7451,-0.005,1.0417,-0.06661,7.8297e-20,0.012897
-0.51437,-3.4923,-0.005,1.0548,-0.074428,-7.3086e-21,-0.0006524
-0.74009,-3.6208,-0.005,1.0478,-0.070727,-1.0321e-19,0.0066065
-1.2702,-3.6047,-0.005,1.0339,-0.068282,3.6758e-19,0.02121
1.2418,2.7729,-0.005,1.1211,0.060026,2.2357e-18,-0.06963
1.3207,2.8725,-0.005,1.1185,0.05586,1.7943e-18,-0.066794
1.4352,2.8651,-0.005,1.1202,0.051872,-2.9798e-19,-0.068459
10.207,-3.9702,-0.005,1.0646,0.011801,1.3285e-19,-0.0094824
-1.0844,0.86416,-0.005,0.87017,0.2135,3.5088e-18,0.1613
-0.44899,-0.30286,-0.005,0.21075,-0.28402,1.2406e-19,0.21175
10.849,-4.1025,-0.005,1.0631,0.010816,9.7822e-20,-0.0081953
-2.2617,-3.1614,-0.005,1.0079,-0.062486,-1.7e-19,0.049199
-2.4948,-3.1428,-0.005,1.0044,-0.05824,-1.7267e-19,0.052944
-2.3127,-2.9461,-0.005,1.003,-0.064612,1.0108e-18,0.054515
-2.2428,-3.2699,-0.005,1.0099,-0.061262,5.1894e-20,0.04689
19.158,4.9572,-0.005,1.0533,-0.0045935,8.5969e-21,-0.00046255
2.2321,2.023,-0.005,1.1533,0.01962,-1.7531e-18,-0.10379
15.803,-1.0924,-0.005,0.83513,0.011646,-9.3118e-22,0.00022144
1.3291,-3.9261,-0.005,1.0896,-0.041554,2.9837e-19,-0.036971
-6.1887,3.4307,-0.005,0.99818,0.01395,-9.8338e-19,0.05975
-1.3903,-4.4568,-0.005,1.0344,-0.049871,-4.0625e-19,0.019292
9.1459,-0.1692,-0.005,0.48376,0.0068008,-1.8489e-19,-0.0049111
-2.7086,-9.41,-0.005,1.0185,-0.0023269,1.438e-18,0.024603
-5.5739,-3.0312,-0.005,0.99603,-0.017401,3.5997e-18,0.062952
16.342,-2.225,-0.005,1.0273,0.0084419,-4.9972e-21,-0.00048138
16.532,-2.1336,-0.005,1.0196,0.0086162,-1.9034e-21,-0.00049242
16.507,-2.3724,-0.005,1.0367,0.0078688,-1.1444e-20,-0.00060577
11.78,2.9689,-0.005,1.0614,-0.011606,-2.0282e-20,-0.0049511
19.602,-3.0827,-0.005,1.0526,0.0056339,-7.1674e-22,-0.00011272
-2.9173,7.4394,-0.005,1.0205,0.014275,-1.035e-18,0.027329
6.9737,-0.4055,-0.005,0.45434,0.022493,-1.1117e-19,-0.015556
6.7326,-0.47073,-0.005,0.47318,0.026244,-4.2101e-20,-0.018378
6.7096,-0.16471,-0.005,0.36453,0.010858,-2.9323e-19,-0.017653
-2.1603,-0.69451,-0.005,0.90306,-0.056192,-2.8493e-18,0.1537
-2.4669,-0.74549,-0.005,0.9217,-0.045089,-2.6037e-18,0.13736
13.028,-4.1748,-0.005,1.0596,0.0084215,1.0612e-19,-0.0047873
-0.93804,-1.5643,-0.005,0.99528,-0.17858,3.2056e-19,0.051194
18.578,8.7873,-0.005,1.0305,-0.0014143,-9.0995e-20,-0.0011148
11.553,0.54005,-0.005,0.63965,-0.013187,3.3351e-21,-0.0014687
11.756,0.63515,-0.005,0.67261,-0.0145,-7.2564e-21,-0.0011257
11.517,0.74138,-0.005,0.70389,-0.016444,3.9722e-20,-0.0016046
12.641,1.8566,-0.005,1.0052,-0.013985,-9.0644e-21,-0.0019898
12.86,1.7237,-0.005,0.98466,-0.014265,8.1999e-20,-0.0018761
3.407,1.2293,-0.005,0.96363,-0.045076,4.4598e-18,-0.091322
1.9765,-1.3055,-0.005,1.098,-0.0026479,-2.8859e-18,-0.15194
-0.57759,-0.53742,-0.005,0.76702,-0.50345,-1.9264e-19,0.13023
0.48631,-2.5076,-0.005,1.1112,-0.096352,3.5874e-19,-0.060975
1.8368,-3.2462,-0.005,1.1114,-0.036738,-9.6874e-19,-0.058775
7.9201,-0.84086,-0.005,0.69888,0.030534,4.2889e-19,-0.011236
-3.5935,-2.4457,-0.005,0.98688,-0.039367,2.6212e-19,0.072871
3.1114,-3.0199,-0.005,1.1142,-0.0065201,2.8586e-18,-0.06067
0.2917,0.92139,-0.005,1.1076,0.16557,-2.0799e-18,-0.26523
1.1369,-2.3156,-0.005,1.1401,-0.072276,-4.0076e-18,-0.090798
-2.4279,0.7814,-0.005,0.92178,0.047916,-1.9918e-19,0.13717
19.087,2.6797,-0.005,1.0444,-0.0061908,-2.4125e-22,-0.00011211
18.832,2.585,-0.005,1.0414,-0.0064172,1.6267e-21,-0.00019132
10.839,3.8871,-0.005,1.0634,-0.011231,1.0837e-19,-0.0079886
-0.37824,-5.1365,-0.005,1.0494,-0.039527,-8.9902e-21,0.002424
13.905,-0.5545,-0.005,0.68117,0.010045,4.5002e-21,-6.5539e-05
0.61271,-1.3356,-0.005,1.1982,-0.14088,1.4803e-18,-0.17593
9.7551,-2.0632,-0.005,1.0433,0.018759,3.7073e-20,-0.007136
10.185,-1.2896,-0.005,0.89365,0.02236,-3.5435e-24,-0.0038595
7.8166,3.3776,-0.005,1.0734,-0.016273,-2.0853e-19,-0.017251
7.5698,3.2783,-0.005,1.0748,-0.0169,4.9972e-19,-0.018505
18.895,-2.3784,-0.005,1.031,0.0068788,-3.9894e-22,-0.00011798
3.6074,4.1406,-0.005,1.0923,0.0053251,-2.8407e-18,-0.039609
-7.3254,1.1345,-0.005,0.99614,0.0038642,-7.3907e-18,0.066668
18.24,1.3929,-0.005,0.90449,-0.0096883,3.2252e-21,0.00031443
2.1464,-4.4878,-0.005,1.0861,-0.024024,-8.6642e-19,-0.034077
2.3231,-2.0003,-0.005,1.1525,-0.015717,2.204e-18,-0.10319
-1.3202,-0.95049,-0.005,0.88831,-0.16268,5.0995e-19,0.15535
-0.76815,-0.068087,-0.005,0.39838,-0.084378,-1.5316e-18,0.48358
19.898,-3.2847,-0.005,1.0542,0.0054441,-8.0894e-22,-4.1778e-05
-4.5148,3.4646,-0.005,0.99824,0.026841,2.7415e-19,0.059399
-1.0488,0.69736,-0.005,0.82143,0.22311,3.7302e-18,0.20033
13.357,1.2251,-0.005,0.86788,-0.015145,8.3984e-21,-0.00059715
13.126,1.2799,-0.005,0.88451,-0.015426,-4.8738e-21,-0.00075645
-0.4614,-0.76431,-0.005,0.97857,-0.44941,-3.1889e-20,-0.022963
19.515,-3.8639,-0.005,1.0555,0.0051038,5.9912e-21,-0.0001898
0.47872,0.32313,-0.005,-0.013584,0.030274,3.0342e-19,-0.28937
