
[Name]
symmetry 1

[Data]
X [ m ], Y [ m ], Z [ m ], Pressure [ Pa ], Velocity u [ m s^-1 ], Velocity v [ m s^-1 ], X [ m ], Y [ m ]
4.60501164e-01, 1.17357278e+00, 4.99999970e-02, -2.04585284e-01, 1.27968466e+00, 1.56958878e-01, 4.60501164e-01, 1.17357278e+00
5.18232167e-01, 1.14871037e+00, 4.99999970e-02, -2.12754592e-01, 1.27493751e+00, 1.43808007e-01, 5.18232167e-01, 1.14871037e+00
2.16520286e+00, -9.75498617e-01, 4.99999970e-02, -1.55734107e-01, 9.14829254e-01, 4.79645021e-02, 2.16520286e+00, -9.75498617e-01
5.74989736e-01, 1.12181067e+00, 4.99999970e-02, -2.19827622e-01, 1.26442027e+00, 1.29630044e-01, 5.74989736e-01, 1.12181067e+00
-1.36628556e+00, -3.51119304e+00, 4.99999970e-02, 6.63939193e-02, 1.05459011e+00, -4.11710255e-02, -1.36628556e+00, -3.51119304e+00
6.30478680e-01, 1.09211946e+00, 4.99999970e-02, -2.26748124e-01, 1.24583709e+00, 1.14620343e-01, 6.30478680e-01, 1.09211946e+00
-2.61070490e+00, 4.64769483e-01, 4.99999970e-02, 1.95942968e-01, 9.60091054e-01, 2.38244310e-02, -2.61070490e+00, 4.64769483e-01
6.83894932e-01, 1.05890787e+00, 4.99999970e-02, -2.32190847e-01, 1.21682930e+00, 9.86231640e-02, 6.83894932e-01, 1.05890787e+00
1.51706427e-01, 3.82620621e+00, 4.99999970e-02, 4.47030505e-03, 1.10936153e+00, 2.88498439e-02, 1.51706427e-01, 3.82620621e+00
7.35515833e-01, 1.02308118e+00, 4.99999970e-02, -2.36929730e-01, 1.17630696e+00, 8.14806074e-02, 7.35515833e-01, 1.02308118e+00
1.71455264e+00, -2.36419487e+00, 4.99999970e-02, -8.55825543e-02, 1.20542037e+00, -2.50873361e-02, 1.71455264e+00, -2.36419487e+00
7.85675168e-01, 9.85312641e-01, 4.99999970e-02, -2.41142109e-01, 1.12337542e+00, 6.37360215e-02, 7.85675168e-01, 9.85312641e-01
8.34377587e-01, 9.45541441e-01, 4.99999970e-02, -2.45007336e-01, 1.05767918e+00, 4.60671335e-02, 8.34377587e-01, 9.45541441e-01
7.64044142e+00, 2.00738502e+00, 4.99999970e-02, -8.65325052e-03, 1.12891209e+00, -2.43001673e-02, 7.64044142e+00, 2.00738502e+00
2.48716068e+00, 9.01269019e-01, 4.99999970e-02, -1.35678977e-01, 8.13501477e-01, -5.93372025e-02, 2.48716068e+00, 9.01269019e-01
2.23907089e+00, 8.26824844e-01, 4.99999970e-02, -1.56006441e-01, 7.35050976e-01, -5.57911284e-02, 2.23907089e+00, 8.26824844e-01
5.76320505e+00, -2.10284472e+00, 4.99999970e-02, -2.66116783e-02, 1.15237045e+00, 3.07613257e-02, 5.76320505e+00, -2.10284472e+00
8.80806863e-01, 9.03011501e-01, 4.99999970e-02, -2.48633206e-01, 9.79529679e-01, 3.05545293e-02, 8.80806863e-01, 9.03011501e-01
9.24584866e-01, 8.57759356e-01, 4.99999970e-02, -2.51398832e-01, 8.89751256e-01, 1.71130188e-02, 9.24584866e-01, 8.57759356e-01
9.65586841e-01, 8.10046673e-01, 4.99999970e-02, -2.53330588e-01, 7.91062176e-01, 5.42373257e-03, 9.65586841e-01, 8.10046673e-01
1.00423098e+00, 7.60558903e-01, 4.99999970e-02, -2.54799068e-01, 6.87994480e-01, -2.87535065e-03, 1.00423098e+00, 7.60558903e-01
1.04099035e+00, 7.09676623e-01, 4.99999970e-02, -2.55602151e-01, 5.84602237e-01, -7.70739093e-03, 1.04099035e+00, 7.09676623e-01
1.07580817e+00, 6.57380104e-01, 4.99999970e-02, -2.55704194e-01, 4.83480006e-01, -9.98183712e-03, 1.07580817e+00, 6.57380104e-01
1.10728681e+00, 6.02867663e-01, 4.99999970e-02, -2.56107301e-01, 3.86828870e-01, -1.00384122e-02, 1.10728681e+00, 6.02867663e-01
5.85071993e+00, -4.07016277e+00, 4.99999970e-02, -2.89557856e-02, 1.12426865e+00, 1.03158085e-02, 5.85071993e+00, -4.07016277e+00
1.13530970e+00, 5.46634614e-01, 4.99999970e-02, -2.55685896e-01, 2.96788812e-01, -7.84295890e-03, 1.13530970e+00, 5.46634614e-01
8.22487736e+00, -4.12801170e+00, 4.99999970e-02, -8.72610882e-03, 1.09382999e+00, 6.71931310e-03, 8.22487736e+00, -4.12801170e+00
1.16156173e+00, 4.89567101e-01, 4.99999970e-02, -2.54233330e-01, 2.14088589e-01, -5.24049578e-03, 1.16156173e+00, 4.89567101e-01
-3.79431963e+00, 9.15694952e-01, 4.99999970e-02, 1.60109058e-01, 9.93670702e-01, 1.29880561e-02, -3.79431963e+00, 9.15694952e-01
5.43113136e+00, -3.93263912e+00, 4.99999970e-02, -3.27435173e-02, 1.13571227e+00, 1.22704646e-02, 5.43113136e+00, -3.93263912e+00
1.18444967e+00, 4.30973709e-01, 4.99999970e-02, -2.53037840e-01, 1.39517128e-01, -3.37416842e-03, 1.18444967e+00, 4.30973709e-01
-3.73309827e+00, -1.78954765e-01, 4.99999970e-02, 1.67833254e-01, 9.90271866e-01, -3.00158490e-03, -3.73309827e+00, -1.78954765e-01
-3.71450043e+00, -4.25222427e-01, 4.99999970e-02, 1.66767105e-01, 9.90501702e-01, -7.20998226e-03, -3.71450043e+00, -4.25222427e-01
1.20382667e+00, 3.71241361e-01, 4.99999970e-02, -2.51916438e-01, 7.49892294e-02, -1.01593405e-03, 1.20382667e+00, 3.71241361e-01
-3.43636870e+00, -3.22716761e+00, 4.99999970e-02, 1.17971405e-01, 1.00704694e+00, -1.85695272e-02, -3.43636870e+00, -3.22716761e+00
5.95129490e+00, 6.90136254e-01, 4.99999970e-02, -1.58212315e-02, 6.72155082e-01, -4.10032347e-02, 5.95129490e+00, 6.90136254e-01
4.17739677e+00, -1.56688929e+00, 4.99999970e-02, -5.45711182e-02, 1.14373529e+00, 4.58418541e-02, 4.17739677e+00, -1.56688929e+00
4.35473776e+00, -1.40536749e+00, 4.99999970e-02, -5.01195937e-02, 1.09926784e+00, 5.03450148e-02, 4.35473776e+00, -1.40536749e+00
4.11167908e+00, -1.36034012e+00, 4.99999970e-02, -5.66727370e-02, 1.08895409e+00, 5.24547435e-02, 4.11167908e+00, -1.36034012e+00
1.22101820e+00, 3.10861796e-01, 4.99999970e-02, -2.50154912e-01, 1.89734921e-02, 1.54257577e-03, 1.22101820e+00, 3.10861796e-01
7.30647039e+00, -3.11468649e+00, 4.99999970e-02, -1.44868167e-02, 1.13424861e+00, 1.69454683e-02, 7.30647039e+00, -3.11468649e+00
7.54460049e+00, -3.01590633e+00, 4.99999970e-02, -1.22153787e-02, 1.13354576e+00, 1.71449818e-02, 7.54460049e+00, -3.01590633e+00
7.37820530e+00, -2.87580299e+00, 4.99999970e-02, -1.32519333e-02, 1.13607121e+00, 1.84900928e-02, 7.37820530e+00, -2.87580299e+00
1.23555207e+00, 2.49729469e-01, 4.99999970e-02, -2.48235628e-01, -2.92106029e-02, 2.44959584e-03, 1.23555207e+00, 2.49729469e-01
1.24649978e+00, 1.87791571e-01, 4.99999970e-02, -2.46755213e-01, -6.65376410e-02, 2.29664519e-03, 1.24649978e+00, 1.87791571e-01
1.25376523e+00, 1.25367641e-01, 4.99999970e-02, -2.45372087e-01, -9.35453996e-02, 1.84053194e-03, 1.25376523e+00, 1.25367641e-01
8.79500771e+00, -1.82096279e+00, 4.99999970e-02, -2.06439267e-03, 1.10425055e+00, 2.30168905e-02, 8.79500771e+00, -1.82096279e+00
8.84952927e+00, -4.52502936e-01, 4.99999970e-02, 3.05663969e-04, 6.37434542e-01, 1.85106564e-02, 8.84952927e+00, -4.52502936e-01
8.54912949e+00, -1.89636195e+00, 4.99999970e-02, -3.16033419e-03, 1.11378932e+00, 2.28740349e-02, 8.54912949e+00, -1.89636195e+00
1.19690800e+00, -2.39031069e-05, 4.99999970e-02, -2.48768315e-01, -1.13630421e-01, 1.39632169e-03, 1.19690800e+00, -2.39031069e-05
1.19834328e+00, 5.97505495e-02, 4.99999970e-02, -2.49102071e-01, -1.08942777e-01, 2.84048729e-03, 1.19834328e+00, 5.97505495e-02
1.19422829e+00, 1.19416587e-01, 4.99999970e-02, -2.49838203e-01, -9.46721509e-02, 4.61049890e-03, 1.19422829e+00, 1.19416587e-01
8.57154465e+00, -1.69610333e+00, 4.99999970e-02, -2.63002212e-03, 1.09002602e+00, 2.46272311e-02, 8.57154465e+00, -1.69610333e+00
4.74526072e+00, 2.30548739e+00, 4.99999970e-02, -4.16803695e-02, 1.16745746e+00, -2.99715046e-02, 4.74526072e+00, 2.30548739e+00
1.18728375e+00, 1.78871721e-01, 4.99999970e-02, -2.50941157e-01, -7.07772225e-02, 5.89642162e-03, 1.18728375e+00, 1.78871721e-01
4.61835003e+00, 2.47888658e-02, 4.99999970e-02, -3.87428887e-02, 2.53334522e-01, -1.83630327e-03, 4.61835003e+00, 2.47888658e-02
1.17685866e+00, 2.37866685e-01, 4.99999970e-02, -2.52340764e-01, -3.77797335e-02, 6.63825311e-03, 1.17685866e+00, 2.37866685e-01
1.16304231e+00, 2.96101511e-01, 4.99999970e-02, -2.53959447e-01, 4.21433849e-03, 6.35405350e-03, 1.16304231e+00, 2.96101511e-01
1.14667547e+00, 3.53617311e-01, 4.99999970e-02, -2.55524665e-01, 5.42450212e-02, 4.86606173e-03, 1.14667547e+00, 3.53617311e-01
4.84404182e+00, 1.56601906e+00, 4.99999970e-02, -3.87539864e-02, 1.12835407e+00, -4.45534140e-02, 4.84404182e+00, 1.56601906e+00
1.12819219e+00, 4.10504490e-01, 4.99999970e-02, -2.56932795e-01, 1.12186104e-01, 2.84292176e-03, 1.12819219e+00, 4.10504490e-01
1.10638726e+00, 4.66312796e-01, 4.99999970e-02, -2.58210033e-01, 1.78545713e-01, 4.14016220e-04, 1.10638726e+00, 4.66312796e-01
8.86814404e+00, 2.21798444e+00, 4.99999970e-02, -2.28765327e-03, 1.12603414e+00, -1.98538583e-02, 8.86814404e+00, 2.21798444e+00
1.08139515e+00, 5.20676017e-01, 4.99999970e-02, -2.59248942e-01, 2.53097594e-01, -2.39745597e-03, 1.08139515e+00, 5.20676017e-01
4.02858877e+00, -1.14804602e+00, 4.99999970e-02, -5.96044920e-02, 9.86388683e-01, 5.90585433e-02, 4.02858877e+00, -1.14804602e+00
1.05467820e+00, 5.74225008e-01, 4.99999970e-02, -2.59901494e-01, 3.35236847e-01, -4.99494979e-03, 1.05467820e+00, 5.74225008e-01
2.05647421e+00, 2.25485280e-01, 4.99999970e-02, -1.76092654e-01, 2.73378789e-02, -2.20082477e-02, 2.05647421e+00, 2.25485280e-01
1.02469599e+00, 6.26147032e-01, 4.99999970e-02, -2.60206282e-01, 4.24154580e-01, -6.37464086e-03, 1.02469599e+00, 6.26147032e-01
9.91565883e-01, 6.75981700e-01, 4.99999970e-02, -2.60224342e-01, 5.18790185e-01, -5.73118730e-03, 9.91565883e-01, 6.75981700e-01
9.56559300e-01, 7.24455297e-01, 4.99999970e-02, -2.59885818e-01, 6.17636263e-01, -2.52317660e-03, 9.56559300e-01, 7.24455297e-01
9.19723392e-01, 7.71573007e-01, 4.99999970e-02, -2.59190947e-01, 7.18493342e-01, 3.75642069e-03, 9.19723392e-01, 7.71573007e-01
-7.12579340e-02, 2.68720388e+00, 4.99999970e-02, -2.71755620e-03, 1.12585223e+00, 8.19067135e-02, -7.12579340e-02, 2.68720388e+00
1.35129198e-01, 2.58185315e+00, 4.99999970e-02, -1.96153596e-02, 1.14134467e+00, 8.43639001e-02, 1.35129198e-01, 2.58185315e+00
-2.42023230e+00, -2.42778897e+00, 4.99999970e-02, 1.20332867e-01, 1.01358914e+00, -5.08212373e-02, -2.42023230e+00, -2.42778897e+00
8.80638778e-01, 8.16991031e-01, 4.99999970e-02, -2.57976532e-01, 8.17838311e-01, 1.32258870e-02, 8.80638778e-01, 8.16991031e-01
5.14856863e+00, -3.63406539e+00, 4.99999970e-02, -3.54268625e-02, 1.14620459e+00, 1.53009892e-02, 5.14856863e+00, -3.63406539e+00
8.38933229e-01, 8.60082388e-01, 4.99999970e-02, -2.56091863e-01, 9.11470830e-01, 2.57416479e-02, 8.38933229e-01, 8.60082388e-01
8.03619671e+00, -4.22382259e+00, 4.99999970e-02, -1.01856440e-02, 1.08629549e+00, 5.71021298e-03, 8.03619671e+00, -4.22382259e+00
7.84135723e+00, -4.14673185e+00, 4.99999970e-02, -1.18220970e-02, 1.09575558e+00, 6.82119606e-03, 7.84135723e+00, -4.14673185e+00
7.94725001e-01, 9.00604665e-01, 4.99999970e-02, -2.53630668e-01, 9.95993853e-01, 4.09016088e-02, 7.94725001e-01, 9.00604665e-01
5.16770411e+00, -3.79629284e-01, 4.99999970e-02, -2.71141082e-02, 4.25974637e-01, 3.20841186e-02, 5.16770411e+00, -3.79629284e-01
7.48363078e-01, 9.38518047e-01, 4.99999970e-02, -2.50759512e-01, 1.06968069e+00, 5.79094812e-02, 7.48363078e-01, 9.38518047e-01
-4.76330183e-02, 2.44949079e+00, 4.99999970e-02, -1.08038718e-02, 1.13568449e+00, 9.77413803e-02, -4.76330183e-02, 2.44949079e+00
-4.07072735e+00, -4.28485918e+00, 4.99999970e-02, 1.13765448e-01, 1.00294960e+00, -4.04261798e-03, -4.07072735e+00, -4.28485918e+00
7.00591564e-01, 9.74502563e-01, 4.99999970e-02, -2.47274026e-01, 1.13184071e+00, 7.58980215e-02, 7.00591564e-01, 9.74502563e-01
-2.87523746e+00, -1.20481588e-01, 4.99999970e-02, 1.90729231e-01, 9.66342509e-01, -5.18733682e-03, -2.87523746e+00, -1.20481588e-01
6.51407123e-01, 1.00860631e+00, 4.99999970e-02, -2.43087903e-01, 1.18198264e+00, 9.41067114e-02, 6.51407123e-01, 1.00860631e+00
6.00517452e-01, 1.04022074e+00, 4.99999970e-02, -2.38152787e-01, 1.22007418e+00, 1.11784875e-01, 6.00517452e-01, 1.04022074e+00
-4.51070833e+00, 4.57981968e+00, 4.99999970e-02, 1.14700712e-01, 1.00084758e+00, 1.18068291e-03, -4.51070833e+00, 4.57981968e+00
5.47675014e-01, 1.06851852e+00, 4.99999970e-02, -2.32291147e-01, 1.24694276e+00, 1.28593028e-01, 5.47675014e-01, 1.06851852e+00
4.93620455e-01, 1.09415627e+00, 4.99999970e-02, -2.25769967e-01, 1.26458490e+00, 1.44626915e-01, 4.93620455e-01, 1.09415627e+00
4.38622952e-01, 1.11781752e+00, 4.99999970e-02, -2.18385622e-01, 1.27478802e+00, 1.59641370e-01, 4.38622952e-01, 1.11781752e+00
-3.13980246e+00, -2.66920185e+00, 4.99999970e-02, 1.24633394e-01, 1.00702703e+00, -2.91370340e-02, -3.13980246e+00, -2.66920185e+00
3.82430524e-01, 1.13861310e+00, 4.99999970e-02, -2.10148871e-01, 1.27915752e+00, 1.73857018e-01, 3.82430524e-01, 1.13861310e+00
3.25012684e-01, 1.15581763e+00, 4.99999970e-02, -2.01121107e-01, 1.27922070e+00, 1.87540963e-01, 3.25012684e-01, 1.15581763e+00
2.66875356e-01, 1.16990304e+00, 4.99999970e-02, -1.91630870e-01, 1.27566659e+00, 2.00469479e-01, 2.66875356e-01, 1.16990304e+00
5.98097801e+00, -3.89447141e+00, 4.99999970e-02, -2.75963191e-02, 1.13097417e+00, 1.21669201e-02, 5.98097801e+00, -3.89447141e+00
2.08261043e-01, 1.18171406e+00, 4.99999970e-02, -1.81459546e-01, 1.26933336e+00, 2.12580487e-01, 2.08261043e-01, 1.18171406e+00
1.49145007e-01, 1.19074810e+00, 4.99999970e-02, -1.70214444e-01, 1.26096773e+00, 2.24042594e-01, 1.49145007e-01, 1.19074810e+00
8.96305442e-02, 1.19678807e+00, 4.99999970e-02, -1.57988712e-01, 1.25082850e+00, 2.34844834e-01, 8.96305442e-02, 1.19678807e+00
2.98857708e-02, 1.19986904e+00, 4.99999970e-02, -1.44324616e-01, 1.23897421e+00, 2.44983777e-01, 2.98857708e-02, 1.19986904e+00
8.94023991e+00, -4.55131102e+00, 4.99999970e-02, -3.21148289e-03, 1.04383647e+00, 2.15673796e-03, 8.94023991e+00, -4.55131102e+00
6.85658312e+00, -7.49886990e-01, 4.99999970e-02, -7.88978860e-03, 7.32896030e-01, 3.53278741e-02, 6.85658312e+00, -7.49886990e-01
6.87653255e+00, -9.86173630e-01, 4.99999970e-02, -8.70263204e-03, 8.66134167e-01, 3.76543663e-02, 6.87653255e+00, -9.86173630e-01
7.10857964e+00, -8.55957150e-01, 4.99999970e-02, -6.63456041e-03, 7.96520293e-01, 3.52426283e-02, 7.10857964e+00, -8.55957150e-01
-2.99566500e-02, 1.19987309e+00, 4.99999970e-02, -1.29835084e-01, 1.22570264e+00, 2.55255431e-01, -2.99566500e-02, 1.19987309e+00
-8.97068530e-02, 1.19684935e+00, 4.99999970e-02, -1.14821032e-01, 1.21158910e+00, 2.65177161e-01, -8.97068530e-02, 1.19684935e+00
-1.49232700e-01, 1.19079065e+00, 4.99999970e-02, -9.88703668e-02, 1.19663739e+00, 2.73967564e-01, -1.49232700e-01, 1.19079065e+00
-3.92769909e+00, -3.22551802e-02, 4.99999970e-02, 1.65232018e-01, 9.93119299e-01, -5.51291916e-04, -3.92769909e+00, -3.22551802e-02
-2.08339825e-01, 1.18169177e+00, 4.99999970e-02, -8.15842822e-02, 1.18051255e+00, 2.81818062e-01, -2.08339825e-01, 1.18169177e+00
1.66601121e+00, -3.23917174e+00, 4.99999970e-02, -5.11256307e-02, 1.16529429e+00, -1.80669148e-02, 1.66601121e+00, -3.23917174e+00
-2.66940176e-01, 1.16980886e+00, 4.99999970e-02, -6.33717254e-02, 1.16316092e+00, 2.89375544e-01, -2.66940176e-01, 1.16980886e+00
-3.24894458e-01, 1.15509760e+00, 4.99999970e-02, -4.46548015e-02, 1.14508057e+00, 2.96223879e-01, -3.24894458e-01, 1.15509760e+00
-1.24111795e+00, -3.69317460e+00, 4.99999970e-02, 6.07604645e-02, 1.05875623e+00, -3.57341431e-02, -1.24111795e+00, -3.69317460e+00
-3.82153243e-01, 1.13782966e+00, 4.99999970e-02, -2.50859279e-02, 1.12635481e+00, 3.01692426e-01, -3.82153243e-01, 1.13782966e+00
-4.49394941e-01, -1.72923803e+00, 4.99999970e-02, 1.17715858e-02, 1.11415923e+00, -1.76098183e-01, -4.49394941e-01, -1.72923803e+00
-4.38441187e-01, 1.11743891e+00, 4.99999970e-02, -4.75227600e-03, 1.10684538e+00, 3.06053698e-01, -4.38441187e-01, 1.11743891e+00
-4.93669599e-01, 1.09442914e+00, 4.99999970e-02, 1.62555669e-02, 1.08661389e+00, 3.09223533e-01, -4.93669599e-01, 1.09442914e+00
-5.15299201e-01, 4.03587341e+00, 4.99999970e-02, 3.21399979e-02, 1.08297932e+00, 2.45344099e-02, -5.15299201e-01, 4.03587341e+00
5.28718185e+00, 6.97676718e-01, 4.99999970e-02, -2.61385217e-02, 6.60251260e-01, -4.74023782e-02, 5.28718185e+00, 6.97676718e-01
5.23077488e+00, 9.41057205e-01, 4.99999970e-02, -2.77797803e-02, 8.32769096e-01, -5.20946532e-02, 5.23077488e+00, 9.41057205e-01
-3.55742240e+00, 9.90506232e-01, 4.99999970e-02, 1.61643147e-01, 9.91439342e-01, 1.74340848e-02, -3.55742240e+00, 9.90506232e-01
-4.57560349e+00, 4.13318777e+00, 4.99999970e-02, 1.16645664e-01, 1.00064957e+00, 2.28617457e-03, -4.57560349e+00, 4.13318777e+00
-4.34060717e+00, 4.22839928e+00, 4.99999970e-02, 1.15416735e-01, 1.00143921e+00, 3.12687340e-03, -4.34060717e+00, 4.22839928e+00
-5.47836185e-01, 1.06880033e+00, 4.99999970e-02, 3.76760513e-02, 1.06580830e+00, 3.11390400e-01, -5.47836185e-01, 1.06880033e+00
-6.00196302e-01, 1.03969181e+00, 4.99999970e-02, 5.94008788e-02, 1.04478681e+00, 3.12249362e-01, -6.00196302e-01, 1.03969181e+00
5.76293898e+00, -3.81878042e+00, 4.99999970e-02, -2.95461789e-02, 1.13582218e+00, 1.32043110e-02, 5.76293898e+00, -3.81878042e+00
5.88075829e+00, -3.64308929e+00, 4.99999970e-02, -2.82462277e-02, 1.13882458e+00, 1.48330936e-02, 5.88075829e+00, -3.64308929e+00
8.63485050e+00, -1.24746644e+00, 4.99999970e-02, -1.37003686e-03, 9.78708088e-01, 2.80873626e-02, 8.63485050e+00, -1.24746644e+00
-6.51231945e-01, 1.00848818e+00, 4.99999970e-02, 8.14299956e-02, 1.02364290e+00, 3.11511576e-01, -6.51231945e-01, 1.00848818e+00
3.82887793e+00, -2.38767004e+00, 4.99999970e-02, -5.76651692e-02, 1.18128264e+00, 2.51285881e-02, 3.82887793e+00, -2.38767004e+00
-7.01119900e-01, 9.75327075e-01, 4.99999970e-02, 1.03824206e-01, 1.00253844e+00, 3.09001327e-01, -7.01119900e-01, 9.75327075e-01
2.08178329e+00, -4.37293673e+00, 4.99999970e-02, -3.81530970e-02, 1.13121927e+00, 3.29787901e-04, 2.08178329e+00, -4.37293673e+00
-7.49173880e-01, 9.39457655e-01, 4.99999970e-02, 1.26564279e-01, 9.81394887e-01, 3.04731518e-01, -7.49173880e-01, 9.39457655e-01
-7.95322955e-01, 9.01114464e-01, 4.99999970e-02, 1.49445146e-01, 9.60085273e-01, 2.99004346e-01, -7.95322955e-01, 9.01114464e-01
-3.63489413e+00, 7.93029726e-01, 4.99999970e-02, 1.63833395e-01, 9.90913153e-01, 1.36270942e-02, -3.63489413e+00, 7.93029726e-01
-8.39232147e-01, 8.60186696e-01, 4.99999970e-02, 1.72156975e-01, 9.38749671e-01, 2.91923434e-01, -8.39232147e-01, 8.60186696e-01
5.65506649e+00, -2.33164215e+00, 4.99999970e-02, -2.85987724e-02, 1.15521705e+00, 2.83730254e-02, 5.65506649e+00, -2.33164215e+00
-8.81060183e-01, 8.17204833e-01, 4.99999970e-02, 1.94262013e-01, 9.17619765e-01, 2.83492208e-01, -8.81060183e-01, 8.17204833e-01
7.52195024e+00, -3.21166039e+00, 4.99999970e-02, -1.29062422e-02, 1.13138652e+00, 1.57282650e-02, 7.52195024e+00, -3.21166039e+00
-9.20850396e-01, 7.72276998e-01, 4.99999970e-02, 2.15805337e-01, 8.97062659e-01, 2.73478746e-01, -9.20850396e-01, 7.72276998e-01
5.97580624e+00, 1.84785128e+00, 4.99999970e-02, -2.25318633e-02, 1.13883209e+00, -3.33990529e-02, 5.97580624e+00, 1.84785128e+00
6.18671608e+00, 1.86489391e+00, 4.99999970e-02, -2.02986747e-02, 1.13666594e+00, -3.21037769e-02, 6.18671608e+00, 1.86489391e+00
-9.57893193e-01, 7.25082099e-01, 4.99999970e-02, 2.36708954e-01, 8.77178729e-01, 2.62089044e-01, -9.57893193e-01, 7.25082099e-01
-9.92204785e-01, 6.75956190e-01, 4.99999970e-02, 2.57032126e-01, 8.58479857e-01, 2.49268055e-01, -9.92204785e-01, 6.75956190e-01
-1.02419615e+00, 6.25405729e-01, 4.99999970e-02, 2.76347846e-01, 8.40976477e-01, 2.34853357e-01, -1.02419615e+00, 6.25405729e-01
-1.05433333e+00, 5.73748589e-01, 4.99999970e-02, 2.94266433e-01, 8.24408650e-01, 2.18708411e-01, -1.05433333e+00, 5.73748589e-01
5.75778008e+00, 3.76664686e+00, 4.99999970e-02, -2.96280310e-02, 1.13757324e+00, -1.37646841e-02, 5.75778008e+00, 3.76664686e+00
5.63932467e+00, -5.00328124e-01, 4.99999970e-02, -1.98448114e-02, 5.28713167e-01, 3.61948498e-02, 5.63932467e+00, -5.00328124e-01
5.80360746e+00, -3.22125822e-01, 4.99999970e-02, -1.64246578e-02, 4.41305965e-01, 2.45982464e-02, 5.80360746e+00, -3.22125822e-01
5.65169573e+00, 3.52567148e+00, 4.99999970e-02, -3.05022877e-02, 1.14312422e+00, -1.61209013e-02, 5.65169573e+00, 3.52567148e+00
-1.08175278e+00, 5.20518661e-01, 4.99999970e-02, 3.10830951e-01, 8.08623910e-01, 2.00987071e-01, -1.08175278e+00, 5.20518661e-01
-1.10597813e+00, 4.65808332e-01, 4.99999970e-02, 3.26051652e-01, 7.93744385e-01, 1.82004303e-01, -1.10597813e+00, 4.65808332e-01
-1.12770081e+00, 4.10097271e-01, 4.99999970e-02, 3.39776367e-01, 7.80049324e-01, 1.61882997e-01, -1.12770081e+00, 4.10097271e-01
5.07534981e-01, 2.55038238e+00, 4.99999970e-02, -4.27196398e-02, 1.16399443e+00, 7.34946281e-02, 5.07534981e-01, 2.55038238e+00
-1.14729583e+00, 3.53583366e-01, 4.99999970e-02, 3.51835221e-01, 7.68378735e-01, 1.40960395e-01, -1.14729583e+00, 3.53583366e-01
5.50242376e+00, 3.73817110e+00, 4.99999970e-02, -3.20078470e-02, 1.14043486e+00, -1.40881957e-02, 5.50242376e+00, 3.73817110e+00
-1.16363335e+00, 2.95936137e-01, 4.99999970e-02, 3.62447828e-01, 7.58979023e-01, 1.18740767e-01, -1.16363335e+00, 2.95936137e-01
-1.17635632e+00, 2.37461641e-01, 4.99999970e-02, 3.71147275e-01, 7.50071883e-01, 9.55438688e-02, -1.17635632e+00, 2.37461641e-01
8.91909790e+00, 3.83761621e+00, 4.99999970e-02, -3.21019371e-03, 1.10427499e+00, -8.96057859e-03, 8.91909790e+00, 3.83761621e+00
8.90212631e+00, 3.60673666e+00, 4.99999970e-02, -3.26735270e-03, 1.11352062e+00, -1.09664695e-02, 8.90212631e+00, 3.60673666e+00
-1.18653357e+00, 1.78535983e-01, 4.99999970e-02, 3.77997994e-01, 7.42713809e-01, 7.23302513e-02, -1.18653357e+00, 1.78535983e-01
-1.19393957e+00, 1.19203925e-01, 4.99999970e-02, 3.83330554e-01, 7.38680840e-01, 4.85990308e-02, -1.19393957e+00, 1.19203925e-01
-1.19839704e+00, 5.95772900e-02, 4.99999970e-02, 3.86427671e-01, 7.35941648e-01, 2.40972713e-02, -1.19839704e+00, 5.95772900e-02
2.17028260e+00, -3.17539430e+00, 4.99999970e-02, -5.79699390e-02, 1.17173362e+00, -7.17313914e-03, 2.17028260e+00, -3.17539430e+00
-1.19987822e+00, -1.97897316e-04, 4.99999970e-02, 3.87189627e-01, 7.34095335e-01, -3.05248424e-04, -1.19987822e+00, -1.97897316e-04
-1.19837832e+00, -5.99727035e-02, 4.99999970e-02, 3.86183739e-01, 7.34617591e-01, -2.44785175e-02, -1.19837832e+00, -5.99727035e-02
5.54077721e+00, -2.14620185e+00, 4.99999970e-02, -2.96253264e-02, 1.15610647e+00, 3.09511460e-02, 5.54077721e+00, -2.14620185e+00
-1.19390142e+00, -1.19598061e-01, 4.99999970e-02, 3.83254498e-01, 7.38069713e-01, -4.82910834e-02, -1.19390142e+00, -1.19598061e-01
5.28383207e+00, -3.43719530e+00, 4.99999970e-02, -3.41611132e-02, 1.14785814e+00, 1.71579737e-02, 5.28383207e+00, -3.43719530e+00
-1.18647337e+00, -1.78927273e-01, 4.99999970e-02, 3.78580511e-01, 7.44788826e-01, -7.20681176e-02, -1.18647337e+00, -1.78927273e-01
2.57755208e+00, -2.53116083e+00, 4.99999970e-02, -7.42734522e-02, 1.19404471e+00, 3.59348487e-03, 2.57755208e+00, -2.53116083e+00
